FileRoot,ScanNumber,ScanTime,TIC
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1823,6.682906728,28538491.39
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1824,6.686779706,29107837.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1825,6.690640187,30725353.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1827,6.69562072,30160622.06
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1828,6.699418554,29538465.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1829,6.703286827,27933164.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1831,6.708389114,28325991.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1832,6.712230855,29206183
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1835,6.719522795,29397362.83
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1836,6.723390671,29050421.73
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1839,6.730699606,29691626.68
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1840,6.734458466,28647684.45
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1841,6.738309688,29290961.72
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1842,6.742159627,28463908.31
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1843,6.746014092,28684560.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1844,6.749861315,27798584.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1845,6.753734026,29647435.31
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1846,6.757422797,30012351.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1847,6.761276211,29976836.87
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1849,6.7663001,30252124.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1850,6.770116429,29103386.59
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1852,6.775166949,29786341.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1854,6.780145791,30582838.04
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1855,6.783977831,29815260.33
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1858,6.791409535,29230578.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1859,6.795172464,25404860.09
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1860,6.799369093,29359775.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1861,6.803217511,29807246.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1862,6.807064929,29464544.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1863,6.810914788,31563946.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1864,6.814611489,28539270.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1867,6.822089914,30615626.99
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1868,6.82587969,28912000.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1871,6.833243149,32784539.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1872,6.83704922,35318935.81
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1876,6.846579957,39659554.56
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1880,6.856256562,50681618.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1888,6.874815958,53639598.91
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1891,6.881956416,50210659.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1893,6.886822619,49130760.13
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1895,6.891712055,46606673.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1898,6.898831585,39979913.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1899,6.902617299,38300873.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1901,6.907585642,35816229.44
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1903,6.912607074,36533425.09
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1904,6.916254992,32803010.98
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1905,6.920132399,33740644.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1906,6.923990467,32552314.17
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1907,6.92784589,32066417.09
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1908,6.931701583,32123453.63
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1909,6.935555207,31671775.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1910,6.939410941,30539605.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1911,6.94328412,31690836.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1913,6.948297307,29854269.55
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1914,6.9523064,29308733.64
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1915,6.956162578,31912365.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1916,6.959848693,30719964.38
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1917,6.963704593,29221054.99
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1918,6.967573723,30612746
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1920,6.972561751,32406322.01
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1921,6.976369576,29283154.84
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1922,6.980246015,29418108.87
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1925,6.987610183,29548997.55
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1926,6.991462333,30072450.62
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1927,6.9953137,30022190.56
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1928,6.999186581,29843848.19
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1930,7.004179613,30033243.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1934,7.013714863,31324427.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1935,7.017498951,29111812.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1937,7.022596855,30583344.33
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1939,7.0275757,29931003.03
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1940,7.031394831,28154659.94
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1942,7.036524843,31074469.43
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1944,7.041488107,30438701.13
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1946,7.046492735,30866738.31
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1947,7.050313664,29349270.88
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1949,7.056134212,31570237.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1951,7.061096258,32074225.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1952,7.064903167,29627849.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1953,7.068794221,31225767.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1955,7.073844135,32556744.76
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1957,7.078831161,32993658.79
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1959,7.083814507,33554341.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1962,7.091152621,34188908.76
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1964,7.096143395,34859320.73
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1965,7.100011159,31375612.34
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1970,7.112036232,35067372.04
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1972,7.116976595,32135363.91
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1974,7.122047442,33226883.94
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1975,7.125892909,30926570.51
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1977,7.130926132,32059747.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1978,7.134796566,31681120.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1981,7.142139865,31400092.79
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1983,7.147184121,32898677.45
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1985,7.152172201,32210734.86
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1986,7.156067013,33546959.95
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1988,7.161028407,33556221.65
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1990,7.166003169,32404655.12
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1991,7.169851065,30983409.58
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1994,7.177243365,33518157.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1995,7.181029162,33344395.78
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1997,7.186058018,36813790.04
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1998,7.189727373,35985247.74
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=1999,7.193610173,42380955.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2002,7.200799646,59470857.83
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2007,7.212506256,134259411.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2018,7.237900355,216253912.4
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2022,7.247208405,197570936
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2026,7.256606086,167933790.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2028,7.261356722,141523583.5
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2031,7.268407463,124946202.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2035,7.277728633,108333650.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2037,7.282500156,92475225.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2042,7.294405475,80312185.16
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2051,7.315093823,54014084.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2053,7.320018207,51905706.68
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2061,7.338615996,46361924.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2063,7.343498435,44938586.97
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2066,7.350665589,42447541.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2069,7.358042377,37859292.31
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2073,7.367612127,36851911.74
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2075,7.372594191,34996046.66
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2078,7.379927062,37688406.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2079,7.383719681,34859276.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2081,7.388876014,37037664.12
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2083,7.393849762,35431726.96
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2084,7.397707676,33663474.41
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2087,7.405188616,35666640.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2089,7.410261482,38009946.02
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2090,7.414131217,35990316.33
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2093,7.421507607,38672068.43
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2096,7.428816332,42106706.21
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2098,7.433783988,42860846.06
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2100,7.438710992,47262257.07
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2102,7.443561349,43244716.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2105,7.450778801,42184824.14
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2107,7.455804831,44384665.69
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2109,7.460676106,37726840.81
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2111,7.465710898,35820989.38
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2112,7.46972236,35064315.08
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2113,7.473612891,34989614.42
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2115,7.478709603,34578364.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2119,7.488389331,34857115.84
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2120,7.492280858,32891025.77
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2123,7.499697585,32612195.2
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2124,7.503699417,33311316.69
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2128,7.513390441,34811320.85
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2132,7.523048872,34415902.72
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2136,7.532633819,32778623.12
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2139,7.539962623,33783956.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2142,7.547249489,32631537.92
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2144,7.552253966,30054232.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2147,7.559692437,31567124.89
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2150,7.567007436,29567650.62
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2152,7.572101761,29418123.25
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2157,7.584117434,32226975.73
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2159,7.589227593,32527259.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2160,7.593081722,30875415.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2162,7.598213717,36798263.58
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2163,7.60190527,34336223.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2166,7.60923159,37839615.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2169,7.616501201,37337660.18
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2171,7.621511428,37383057.5
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2176,7.633348231,39196172.69
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2180,7.64291177,40353352.15
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2184,7.652550156,52741087.27
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2188,7.662034341,64656625.66
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2191,7.669113367,65338282.08
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2196,7.680814187,67946314.65
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2204,7.699426026,48221060.13
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2208,7.708859169,40494375.57
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2211,7.716133483,38119164.16
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2215,7.725767701,30437976.65
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2218,7.733496546,34843615.17
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2221,7.740766705,33562336.85
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2224,7.748150361,37353424.94
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2228,7.757849072,39326657.36
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2231,7.765153637,44812647.52
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2234,7.77240688,45733890.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2240,7.786577781,60170585.35
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2242,7.791398266,55902438.51
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2245,7.799191735,55193758.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2247,7.804043095,56186484.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2250,7.811176484,51242340.43
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2252,7.816079905,52880851.79
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2260,7.834746667,44967274.09
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2262,7.839722835,38227132.66
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2267,7.852494329,41654151.24
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2272,7.864371737,41443135.09
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2274,7.869304051,37937869.81
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2277,7.876657543,39747958.91
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2282,7.888481286,35113568.26
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2285,7.895942293,38626111.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2289,7.905527164,37847644.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2295,7.920323646,35339972.63
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2297,7.925336902,35658000.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2299,7.930327533,36952108.48
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2302,7.937571461,35175739.21
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2305,7.944881559,36786682.66
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2307,7.949850352,39134536.9
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2313,7.964033472,54847873.02
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2315,7.968976636,83395829.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2327,7.996677879,349403561.7
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2332,8.008270274,398999007.1
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2333,8.011884697,327202376.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2337,8.021214953,253689404.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2340,8.028241629,224742490.9
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2345,8.039841829,146654906.2
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2350,8.051488497,116575563.4
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2356,8.065646539,89161037.94
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2364,8.084147949,65262578.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2370,8.098507338,68904556.46
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2383,8.128585463,59538882.39
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2391,8.1471705,51455206.29
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2397,8.161363672,48952268.39
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2407,8.184628921,39452229.67
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2411,8.194546785,42000276.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2416,8.206368151,45384332.71
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2421,8.218174917,51647436.73
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2425,8.227738379,52296587.59
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2429,8.237273835,52572566.11
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2433,8.246742953,47662470.37
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2438,8.258660162,48301415.51
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2440,8.263618618,49441593.57
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2443,8.270865072,57380413.44
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2451,8.28956306,126153558.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2460,8.310339889,172014155.3
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2462,8.315098808,156589714.4
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2467,8.326792567,160327565.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2469,8.331559053,157391008.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2474,8.34319205,177508673.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2480,8.357017287,164785367.8
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2483,8.364069937,154894604.9
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2486,8.371139572,126068407.6
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2489,8.378215965,107815260.2
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2492,8.385300786,93137231.7
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2501,8.406201279,65020869.61
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2507,8.420153874,64507853.26
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2514,8.436531124,90203979.21
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2524,8.459692788,114039854.4
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2535,8.485099479,77977912.01
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2543,8.504367502,56523233.23
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2551,8.523744038,74010598.63
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2557,8.537688711,82274455.54
NEW_250402_mEclipse_QC_ncORF-089,controllerType=0 controllerNumber=1 scan=2567,8.560856836,52700472.48
