file root,scan number,scan time,total ion current,precursor m/z,precursor charge,precursor mass delta,confidence,modification,usi,comments
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3275,10.2585545338667,63175.240325927734,624.2369167131058,2,-66.15416657378842,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3276,10.2608446773333,75824.04901123047,542.1989081974414,2,-230.2301836051172,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3278,10.265688772,966639.7901611328,593.2857731180602,2,-128.05645376387952,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3279,10.2680499384,574750.3244628906,671.3290374254482,2,28.030074850896426,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3280,10.2703358893333,95543.8890991211,692.8141033872209,2,71.00020677444195,,,,some combination
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3281,10.2726170304,56033.010009765625,633.3391187871658,2,-47.94976242566827,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3282,10.2748965021333,464492.1563720703,634.802842918531,2,-45.022314162937846,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3283,10.2771832341333,272402.22048950195,627.8099975585938,3,568.8019926757813,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3284,10.2794655389333,95078.6399230957,777.8613240247545,2,241.09464804950903,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3286,10.2842080370667,642368.2020263672,582.7531519632508,2,-149.12169607349824,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3287,10.2868157749333,313889.02279663086,569.2927336165266,2,-176.0425327669468,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3288,10.2890987205333,103464.173828125,673.3077057415112,2,31.98741148302247,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3289,10.2913826173333,1128165.201965332,592.7563192532582,2,-129.11536149348353,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3290,10.2936622882667,369376.1827697754,603.2345580566501,2,-108.15888388669964,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3291,10.2959424413333,310773.6851501465,601.72998046875,4,1092.291921875,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3292,10.2982245786667,141244.79385375977,619.7344630924731,2,-75.15907381505372,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3294,10.3029505338667,4835588.544647217,657.3135464474777,2,-0.0009071050444617867,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3295,10.3052993496,537408.139465332,598.7338257736127,2,-117.16034845277454,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3296,10.3075782077333,1518877.389099121,626.8053161952083,2,-61.01736760958329,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3297,10.3098581352,407912.1469421387,638.717041015625,2,-37.19391796874993,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3299,10.3145968530667,1144049.0354003906,505.2628284437866,2,-304.10234311242675,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3300,10.3169498781333,237624.65167236328,676.2869013583247,2,37.945802716649496,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3301,10.3193201642667,96320.3179321289,597.2304324538243,2,-120.16713509235137,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3302,10.3215995042667,304126.62033081055,595.2321851160044,2,-124.1636297679911,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3303,10.3238783570667,76379.96545410156,631.7388305664062,3,580.5884916992188,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3304,10.3261587890667,215244.28298950195,609.73291015625,2,-95.16217968749993,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3306,10.3310404053333,1796476.3518676758,690.8527264370015,2,67.07745287400303,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3307,10.3333954914667,221146.05340576172,538.7400770430738,2,-237.14784591385228,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3308,10.3356795522667,228939.53439331055,706.8478355460882,2,99.0676710921764,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3309,10.3379629,110452.69393920898,603.2345580566501,2,-108.15888388669964,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3310,10.3402448085333,990015.864654541,626.8053608665173,2,-61.01727826696538,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3311,10.342523852,75534.01986694336,705.3421020507812,4,1506.740408203125,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3312,10.3448051469333,731738.4627380371,593.2328830005177,2,-128.16223399896444,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3313,10.3470834674667,99633.79333496094,648.3084366786647,2,-18.011126642670433,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3314,10.3493619514667,129168.3275756836,597.73291015625,4,1076.303640625,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3316,10.3542196141333,789854.7568664551,593.2859155190564,2,-128.05616896188712,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3317,10.3565727096,189347.1661376953,451.1932201912605,3,38.95166057378151,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3318,10.3588539517333,595743.7778320312,626.2793894484323,2,-62.069221103135305,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3319,10.3611351298667,103858.69039916992,700.3499448474555,2,86.07188969491108,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3320,10.363415372,118399.26486206055,613.7966797142502,2,-87.0346405714995,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3321,10.3656952018667,193686.89001464844,401.89642333984375,4,292.95769335937507,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3322,10.3679787896,83736.40341186523,605.302728656955,2,-104.02254268608999,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3323,10.3702587744,63225.85778808594,638.7332420741022,2,-37.16151585179546,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3324,10.3725393202667,111691.30596923828,602.3416184812907,2,-109.94476303741862,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3325,10.3748224032,37356.35321044922,466.22132400579954,2,-382.18535198840084,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3326,10.3771059544,138964.26580810547,689.7745971679688,3,754.6957915039063,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3328,10.3820430397333,2102589.4076538086,545.2561864306011,2,-224.11562713879766,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3329,10.3847506229333,75408.41845703125,499.736193510554,2,-315.1556129788919,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3330,10.3870329573333,154601.38632202148,714.8265960286001,2,115.02519205720023,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3331,10.3893156186667,1165054.283996582,429.86803592808667,3,-25.023892215739806,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3332,10.3915969890667,76240.80047607422,706.3119232230856,2,97.9958464461713,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3333,10.3938772208,101620.8811340332,473.5537414550781,3,106.03322436523445,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3335,10.3986266837333,9193432.734008789,574.258980765505,2,-166.11003846898984,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3336,10.4009935088,779510.5393371582,564.2293628007398,2,-186.16927439852043,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3337,10.4032903669333,3136307.860107422,593.2327372416128,2,-128.1625255167744,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3338,10.4055719168,530759.3005981445,649.3344982318017,2,-15.959003536396494,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3339,10.4078516141333,849982.1382141113,602.7186059392955,2,-109.19078812140901,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3340,10.4101328618667,1115424.6351623535,585.249258732007,2,-144.12948253598597,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3341,10.4124166149333,258217.5913696289,556.2449680351394,2,-202.13806392972106,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3342,10.4147081018667,159406.91506958008,573.7161479731469,2,-167.1957040537061,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3343,10.4169965301333,615114.3988342285,596.2404923064295,2,-122.14701538714098,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3344,10.4193656208,165245.28051757812,555.8038391887866,2,-203.02032162242676,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3346,10.42408878,640240.5750427246,606.719774675941,3,505.5313240278231,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3347,10.4264395248,584924.2065124512,582.7728271484375,4,1016.4633085937501,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3348,10.4287228730667,419283.32958984375,605.21484375,4,1106.231375,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3349,10.4310062442667,109981.66534423828,556.2468366415316,2,-202.1343267169368,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3350,10.433289836,275375.09967041016,635.2962153243091,2,-44.03556935138181,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3351,10.4355715216,675814.8847351074,642.2042236328125,3,611.9846708984376,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3352,10.4378513885333,175475.75759887695,600.7146255079499,4,1088.2305020317997,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3353,10.4401320125333,145015.91735839844,623.2195254295651,2,-68.18894914086968,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3355,10.4448797629333,638223.7344055176,580.7745238106945,2,-153.0789523786109,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3356,10.4472324896,465939.3112182617,484.23894208298736,2,-346.1501158340252,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3357,10.4495162864,79889.15383911133,598.7183899922227,3,481.5271699766681,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3358,10.451886056,381905.6071777344,432.88452391136656,2,-448.8589521772668,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3359,10.4541725592,124311.87957763672,454.239442928787,3,48.09032878636117,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3360,10.4564622605333,88315.9331665039,600.7146255079499,4,1088.2305020317997,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3361,10.4587465797333,286953.4155883789,578.7723502208366,2,-157.08329955832664,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3363,10.4637503738667,164230.8077392578,621.7950588250577,2,-71.03788234988451,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3364,10.4661071448,278142.2579650879,642.2029834102809,2,-30.222033179438085,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3366,10.4710114306667,338486.3934326172,715.3011459343636,2,115.97429186872728,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3367,10.4733695589333,118155.71063232422,583.7726876561491,3,436.69006296844714,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3368,10.4756605613333,95090.86352539062,501.73968222985434,2,-311.14863554029125,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3369,10.4779446378667,91874.15902709961,673.3073485021076,2,31.98669700421533,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3370,10.4802274512,77522.20043945312,541.2918556658312,2,-232.04428866833746,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3371,10.4825193712,153064.53686523438,572.7531597268168,2,-169.1216805463664,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3372,10.4848950013333,239650.59939575195,609.7776254459768,2,-95.07274910804631,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3373,10.4871759456,131331.76141357422,649.2984008789062,4,1282.565603515625,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3375,10.4920335418667,83545.39114379883,586.2383151684971,2,-142.15136966300565,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3376,10.4943850381333,2446121.7825012207,713.8556806111609,2,113.08336122232186,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3377,10.4966696848,328805.6213684082,669.2928156460919,2,23.957631292183805,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3378,10.4989547178667,40350.55114746094,543.2891761198359,2,-228.04964776032807,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3379,10.5012366762667,185672.71545410156,506.744202815557,2,-301.1395943688859,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3380,10.5035205565333,203109.21035766602,685.7720533414487,2,56.91610668289741,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3382,10.5083922957333,396955.5069580078,463.7617032625585,2,-387.1045934748829,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3383,10.5107453221333,364536.58770751953,530.7427499701771,2,-253.14250005964573,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3384,10.5130279784,207361.21047973633,671.8215449763773,2,29.01508995275458,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3385,10.5153104266667,56957.83187866211,770.8716021806606,2,227.11520436132128,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3386,10.5176133661333,133343.66262817383,636.782143383081,2,-41.063713233837916,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3387,10.5199759445333,47323.33282470703,616.2837063879875,3,534.2231191639628,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3388,10.5222566250667,177173.5196838379,661.7733474207397,2,8.918694841479464,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3389,10.5245368861333,136106.56243896484,618.7928800945335,3,541.7506402836007,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3390,10.5268169445333,134687.9089050293,687.7980069266722,2,60.96801385334447,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3391,10.529097132,182030.41705322266,706.2732143143398,2,97.91842862867975,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3392,10.5313784533333,146718.8946838379,732.829175773793,2,151.03035154758618,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3393,10.5336645301333,97690.85302734375,584.277099609375,6,2191.0345976562503,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3395,10.5383489882667,4530173.287658691,645.2965354392725,2,-24.03492912145498,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3396,10.540697476,5428056.559875488,628.7516995336415,2,-57.12460093271693,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3397,10.5429847749333,710962.2241516113,698.3283675451452,2,82.02873509029041,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3398,10.5452692941333,1488924.8234863281,677.3466498819195,2,40.06529976383899,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3399,10.5475497704,658639.3609313965,665.3099975585938,6,2677.231985351563,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3400,10.5498289904,1501517.7604980469,618.2908870234734,2,-78.04622595305318,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3401,10.5521962976,979508.3985595703,640.7341880498041,2,-33.15962390039181,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3402,10.5544780613333,101307.357421875,550.2166486363329,2,-214.19470272733406,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3403,10.5567628632,1338262.6956176758,419.50308400893476,2,-475.6218319821304,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3404,10.5590431669333,831456.6521606445,631.7598892114055,2,-51.10822157718894,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3406,10.5637465304,945704.9777832031,620.768187217488,2,-73.09162556502383,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3407,10.5660965096,193309.30352783203,585.7976738771857,2,-143.03265224562847,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3408,10.5683882408,562209.8003234863,664.2709258376386,2,13.913851675277328,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3409,10.5706701944,511457.00830078125,641.2344583337887,2,-32.1590833324226,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3410,10.5729490234667,857142.5579528809,658.7400512695312,3,661.5921538085938,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3411,10.5752317637333,739514.6847839355,677.7220424086697,2,40.816084817339515,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3412,10.5775110472,3943907.1549682617,657.2801513671875,2,-0.06769726562492906,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3413,10.5797951152,774793.0992431641,593.2857697547346,2,-128.05646049053075,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3414,10.5820754434667,394878.1323852539,681.2290328252711,2,47.83006565054234,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3416,10.5868456698667,366455.6316833496,637.7374843074582,2,-39.15303138508352,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3417,10.5891990122667,483357.13580322266,460.90438802019344,3,68.08516406058038,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3418,10.5914820962667,86103.85665893555,637.2383676938773,2,-40.15126461224531,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3419,10.5937627906667,264259.83557128906,681.3167114257812,3,729.3221342773438,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3420,10.5960441048,775966.7280578613,706.3496588459008,2,98.0713176918016,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3422,10.6008859402667,738625.6803283691,684.8518681563434,2,55.075736312686786,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3423,10.6032419317333,212526.8119506836,637.7374843074582,2,-39.15303138508352,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3424,10.6055246805333,535685.5892333984,535.2269567644511,2,-244.17408647109778,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3425,10.6078141613333,481898.74099731445,566.2605903760298,2,-182.1068192479404,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3426,10.6101053432,193146.63610839844,464.2539507553532,2,-386.1200984892936,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3427,10.6123882896,1258435.4960327148,428.8905121526053,2,-456.8469756947893,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3428,10.6146718648,106263.1801147461,695.3290862973912,2,76.03017259478247,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3429,10.6169528965333,127497.8359375,634.2355171023842,2,-46.1569657952316,,,,
