file root,scan number,scan time,total ion current,precursor m/z,precursor charge,precursor mass delta,confidence,annotation,modification,usi
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4295,12.85656754,175046.5735,705.8041689,2,96.98033783,,,not maleimide,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4296,12.85884928,510593.4533,681.9431136,2,49.25822725,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4297,12.86112901,93169.11603,724.2502441,4,1582.372977,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4298,12.86341325,389215.559,454.9642043,3,50.26461284,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4300,12.86827502,166619.7625,735.2401046,2,155.8522092,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4301,12.87063681,950020.2073,520.2671543,2,-274.0936915,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4302,12.87292666,259409.1847,724.7503662,3,859.6230986,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4303,12.87521112,285900.728,744.7249681,2,174.8219363,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4304,12.87749951,181115.0367,797.3967811,2,280.1655623,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4306,12.88249739,561198.6219,592.791763,2,-129.0444741,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4307,12.88506645,84536.09146,748.7229996,2,182.8179992,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4308,12.88735459,114671.4959,598.8543044,2,-116.9193912,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4310,12.89235205,3170870.703,657.313019,2,-0.001962064,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4314,12.90517279,202797.8767,524.7495006,2,-265.1289988,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4316,12.91016715,152356.5868,600.7677263,2,-113.0925475,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4319,12.91909301,184145.1603,557.7664376,2,-199.0951248,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4321,12.92411107,143127.3196,907.6224365,3,1408.23931,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4323,12.92945468,93880.44131,641.3125505,2,-32.00289901,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4324,12.9318079,100715.0438,676.2881564,2,37.9483129,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4325,12.93409189,146573.2413,729.248299,2,143.8685979,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4328,12.94288897,451791.1236,668.3041117,2,21.98022342,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4329,12.94524273,164572.8749,476.7515476,2,-361.1249048,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4330,12.94753046,82443.69739,812.105957,2,309.5839141,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4333,12.95639491,115062.4784,571.7949144,2,-171.0381711,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4334,12.95875504,724635.8735,665.3097111,2,15.99142213,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4336,12.96368807,189796.0505,709.2715017,2,103.9150034,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4338,12.96875009,206386.649,709.2716586,2,103.9153173,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4340,12.97372693,159630.8437,602.2903461,2,-110.0473077,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4342,12.97871966,444480.4918,442.728177,2,-429.171646,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4343,12.98107292,71907.9946,962.7385254,4,2536.326102,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4344,12.98339633,104577.575,1941.016479,2,2567.404959,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4347,12.99221618,149640.3899,637.8083914,2,-39.01121729,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4361,13.04327483,33653.58612,583.7993038,2,-147.0293925,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4362,13.04562817,121827.5096,599.8001916,2,-115.0276168,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4364,13.05056026,124929.0366,860.2937622,2,405.9595244,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4366,13.05561106,70595.03369,832.5599365,2,350.491873,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4367,13.05800537,140838.3512,542.7598042,2,-229.1083917,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4374,13.08225281,409626.2953,461.3614612,2,-391.9050777,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4378,13.09511779,201117.66,513.7515788,2,-287.1248423,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4386,13.12336537,451459.2437,607.7784813,2,-99.07103739,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4388,13.12835495,1321780.29,428.8902482,2,-456.8475035,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4396,13.15690566,270265.5275,413.2652334,2,-488.0975332,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4402,13.17765876,97715.21564,514.7219963,2,-285.1840073,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4403,13.18001128,80236.02823,1015.570496,2,716.5129912,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4406,13.18882883,689795.161,593.2860078,2,-128.0559844,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4409,13.19768644,149977.2496,665.3108548,2,15.99370959,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4413,13.21030236,143291.9581,662.8644409,5,1999.694205,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4416,13.21904711,160515.3827,677.3288137,2,40.02962748,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4417,13.22139848,73882.0415,1226.042114,3,2363.498343,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4419,13.22638389,349463.7273,677.3288105,2,40.02962103,,,maybe propionaldehyde +40 but very unlikely,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4421,13.23138023,185975.3596,613.7970427,2,-87.0339146,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4425,13.24419467,190556.3571,603.2864977,2,-108.0550046,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4429,13.25699646,365926.8356,537.7263355,2,-239.175329,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4431,13.26205683,49297.35165,945.0993042,2,575.5706084,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4432,13.26445628,210227.1002,653.7754611,2,-7.077077704,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4435,13.27331145,108023.9034,548.2429358,2,-218.1421285,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4436,13.27566657,97387.20523,405.2991426,2,-504.0297148,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4443,13.30042796,283685.0435,685.3382307,2,56.04846145,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4445,13.305391,180637.3182,697.291427,2,79.95485406,,additional mass came flying off,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4447,13.31036352,117966.1422,596.7622941,2,-121.1034118,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4448,13.31271276,86924.34125,1185.663452,2,1056.698904,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4451,13.32147615,136112.6281,1082.249023,2,849.8700469,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4456,13.33809998,137371.9728,673.3075493,2,31.98709858,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4459,13.34703369,199804.9201,568.7573442,2,-177.1133115,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4461,13.3520948,137495.6265,659.2685143,2,3.909028609,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4463,13.35717501,143464.8008,694.7872536,2,74.94650713,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4464,13.35952869,641714.8937,593.2849914,3,465.2269741,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4466,13.36457186,138573.3644,949.3510742,2,584.0741484,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4468,13.36965812,752003.3553,657.3130229,2,-0.001954135,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4469,13.37200932,219237.7325,426.719565,2,-461.1888701,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4472,13.38085472,112451.6102,580.8298932,2,-152.9682136,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4473,13.38320625,103800.6694,834.6046753,2,354.5813506,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4475,13.38821195,219497.1684,454.237967,3,48.08590086,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4477,13.39331053,1272001.872,657.3130509,2,-0.001898126,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4482,13.40988676,624166.6105,592.7905006,2,-129.0469988,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4484,13.41491174,698817.6499,740.8609563,2,167.0939127,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4487,13.42366039,147976.5378,773.9121094,2,233.1962188,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4490,13.43243598,39622.20758,1038.775635,2,762.9232695,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4491,13.43483115,415805.0741,668.3033188,2,21.97863767,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4494,13.44359467,177569.3652,676.2866571,2,37.94531429,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4499,13.4598403,187217.9563,546.8071673,2,-221.0136654,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4501,13.46477569,184793.0765,516.3011913,2,-282.0256173,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4504,13.47343586,72587.53241,565.7456256,2,-183.1367489,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4505,13.47579319,70187.49283,918.1704712,2,521.7129424,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4508,13.48448281,97031.8118,665.3105011,2,15.9930022,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4516,13.51295534,40626.62115,626.7149658,2,-61.19806836,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4517,13.51530754,93026.25742,867.4770508,2,420.3261016,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4519,13.52026199,150081.5847,965.71698,2,616.80596,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4523,13.53306898,131365.9005,927.2615967,2,539.8951934,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4529,13.55361372,35526.05237,1189.075928,2,1063.523855,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4530,13.5560083,195864.3075,489.7594342,2,-335.1091316,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4535,13.57269105,104399.5464,598.8538841,2,-116.9202318,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4536,13.57504404,116386.4951,671.7797062,2,28.93141238,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4538,13.5800075,154551.8317,746.1908726,2,177.7537452,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4543,13.59680622,165004.1537,569.7832551,2,-175.0614898,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4545,13.60181802,183403.8503,691.3437393,2,68.05947869,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4547,13.60682789,36677.97507,1391.307861,2,1467.987723,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4548,13.60922122,171490.3578,641.3122979,2,-32.00340424,,,not Gln->Pro and deamidation ,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4551,13.6179666,188086.66,666.275951,2,17.92390201,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4553,13.62310412,164166.156,455.2475478,2,-404.1329045,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4556,13.63195395,118681.5616,453.2085517,2,-408.2108966,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4557,13.6343051,67740.6055,1322.618896,2,1330.609793,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4559,13.63928967,291930.0162,526.2668965,2,-262.094207,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4562,13.64826678,1311599.53,428.8899921,2,-456.8480158,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4565,13.65716188,140941.918,664.3017538,2,13.9755077,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4582,13.72029954,154460.4921,712.8474608,2,111.0669216,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4583,13.72265215,111573.8713,734.3174234,2,154.0068469,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4586,13.73140001,177963.5331,723.3346406,2,132.0412813,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4590,13.74413571,669404.294,593.2859734,2,-128.0560531,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4592,13.74908223,170533.4311,783.3753024,2,252.1226048,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4594,13.75421069,156456.0933,785.0835571,3,1040.622671,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4596,13.75933559,552986.4937,537.7265307,2,-239.1749386,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4599,13.76831603,149426.0733,873.0866699,2,431.5453398,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4605,13.78899543,147726.6274,1038.810913,2,762.9938262,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4610,13.80546599,144080.7793,665.3099796,2,15.99195917,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4613,13.81445486,35510.55612,1433.99646,2,1553.36492,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4614,13.81684698,88610.8045,1148.419312,2,982.210623,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4621,13.84121697,361216.2854,607.2572428,2,-100.1135144,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4627,13.8616104,158346.6595,751.3725754,2,188.1171507,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4631,13.87458407,142985.6689,619.6240845,2,-75.37983105,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4637,13.89531621,1071294.212,657.3130106,2,-0.001978884,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4639,13.90029064,764232.805,657.3130017,2,-0.001996643,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4646,13.92513064,138233.3654,1195.179932,2,1075.731863,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4648,13.93009531,28368.01651,723.1741943,2,131.7203887,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4649,13.93248824,105347.2958,450.1145662,2,-414.3988677,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4653,13.94542928,610188.3377,592.7917238,2,-129.0445524,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4655,13.95044986,216704.889,613.2992422,2,-88.02951551,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4658,13.95946565,207473.7686,688.8012428,2,62.97448563,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4660,13.96449155,140070.1432,411.1709343,2,-492.2861314,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4661,13.96684612,665146.993,657.3130146,2,-0.001970874,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4663,13.97178934,142349.3886,894.7286377,3,1369.557913,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4672,14.00385644,28759.96786,823.3062744,2,331.9845488,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4673,14.00624996,102602.3579,665.3099019,2,15.99180372,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4676,14.01502543,180319.8448,527.3051469,2,-260.0177061,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4678,14.02005931,192598.4695,454.2380057,3,48.08601703,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4681,14.0290452,241408.0302,683.9056396,2,53.1832793,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4684,14.03813142,25820.58948,929.8799438,2,545.1318877,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4685,14.04051844,101277.4437,405.2991131,2,-504.0297738,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4688,14.04948268,151457.5862,511.213905,2,-292.2001901,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4695,14.07397303,165015.0328,409.4395658,2,-495.7488684,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4698,14.08293032,143820.1475,602.7769424,2,-109.0741152,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4701,14.09182907,146068.7562,604.7744263,2,-105.0791475,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4712,14.13086265,152505.6368,473.2584875,2,-368.111025,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4717,14.14753536,1910295.151,519.311706,2,-276.004588,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4720,14.15643911,142688.6045,739.4017334,2,164.1754668,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4723,14.16537777,1185383.302,428.8900804,2,-456.8478392,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4724,14.16772834,137139.1013,497.2349722,2,-320.1580557,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4729,14.18434569,91036.19925,685.9491577,2,57.27031543,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4730,14.18688071,76332.27722,1012.542114,4,2735.540457,,,,
